mass_feature,replicate_name,adjusted_area,sample_fraction,z,sample_set,treatment,retention_time,mz
Adenosine triphosphate,211202_Smp_OBi1_8,68543.83365707839,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,13.638571428571428,505.987929
Adenosine triphosphate,211202_Smp_OBi1_9,180211.06411893855,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,13.638571428571428,505.987929
Adenosine triphosphate,211202_Smp_RWi2_1,148645.39177027257,Particulate,-1,Rwi_set1,Glycerol + NH4,13.638571428571428,505.987929
Adenosine triphosphate,211202_Smp_RWi2_2,115649.27344265714,Particulate,-1,Rwi_set1,Glycerol + NH4,13.638571428571428,505.987929
Adenosine triphosphate,211202_Smp_RWi2_3,867183.3514841772,Particulate,-1,Rwi_set1,Homarine,13.638571428571428,505.987929
Adenosine triphosphate,211202_Smp_RWi2_4,503680.1068302665,Particulate,-1,Rwi_set1,Homarine,13.638571428571428,505.987929
Adenosine triphosphate,211202_Smp_RWi2_5,66128.0654452132,Particulate,-1,Rwi_set1,Glycerol + NH4 + Homarine,13.638571428571428,505.987929
Adenosine triphosphate,211202_Smp_RWi2_6,172102.90882248938,Particulate,-1,Rwi_set1,Glycerol + NH4 + Homarine,13.638571428571428,505.987929
Citric acid,211202_Smp_OBi1small_1,22812096.69077128,Particulate,-1,Obi1_set1,Glucose + NH4,14.36439024390244,191.01918
Citric acid,211202_Smp_OBi1small_3,28674843.41967772,Particulate,-1,Obi1_set1,Glucose + NH4,14.36439024390244,191.01918
Citric acid,211202_Smp_OBi1small_5,43694146.156957455,Particulate,-1,Obi1_set1,Homarine,14.36439024390244,191.01918
Citric acid,211202_Smp_OBi1small_7,76650187.91158858,Particulate,-1,Obi1_set1,Homarine,14.36439024390244,191.01918
Citric acid,211202_Smp_OBi1_1,53785154.31502276,Particulate,-1,OBi1_set2,Glucose + NH4,14.36439024390244,191.01918
Citric acid,211202_Smp_OBi1_2,51190944.734163426,Particulate,-1,OBi1_set2,Glucose + NH4,14.36439024390244,191.01918
Citric acid,211202_Smp_OBi1_3,59550535.631212115,Particulate,-1,OBi1_set2,Glucose + NH4,14.36439024390244,191.01918
Citric acid,211202_Smp_OBi1_4,77504562.56421801,Particulate,-1,OBi1_set2,Homarine,14.36439024390244,191.01918
Citric acid,211202_Smp_OBi1_5,97248125.94382824,Particulate,-1,OBi1_set2,Homarine,14.36439024390244,191.01918
Citric acid,211202_Smp_OBi1_6,43541317.27716073,Particulate,-1,OBi1_set2,Homarine,14.36439024390244,191.01918
Citric acid,211202_Smp_OBi1_7,50478962.57379725,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,14.36439024390244,191.01918
Citric acid,211202_Smp_OBi1_8,48290413.556665674,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,14.36439024390244,191.01918
Citric acid,211202_Smp_OBi1_9,35806777.823787585,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,14.36439024390244,191.01918
Citric acid,211202_Smp_RWi2_1,39038789.82758728,Particulate,-1,Rwi_set1,Glycerol + NH4,14.36439024390244,191.01918
Citric acid,211202_Smp_RWi2_2,24827238.71525373,Particulate,-1,Rwi_set1,Glycerol + NH4,14.36439024390244,191.01918
Citric acid,211202_Smp_RWi2_3,15722197.701576326,Particulate,-1,Rwi_set1,Homarine,14.36439024390244,191.01918
Citric acid,211202_Smp_RWi2_4,29688568.602253728,Particulate,-1,Rwi_set1,Homarine,14.36439024390244,191.01918
Citric acid,211202_Smp_RWi2_5,20892888.92788446,Particulate,-1,Rwi_set1,Glycerol + NH4 + Homarine,14.36439024390244,191.01918
Citric acid,211202_Smp_RWi2_6,28382665.005117897,Particulate,-1,Rwi_set1,Glycerol + NH4 + Homarine,14.36439024390244,191.01918
Citrulline,211202_Smp_OBi1_1,71731584,Particulate,1,OBi1_set2,Glucose + NH4,11.736341463414634,176.103517
Citrulline,211202_Smp_OBi1_2,72467024,Particulate,1,OBi1_set2,Glucose + NH4,11.736341463414634,176.103517
Citrulline,211202_Smp_OBi1_3,70734744,Particulate,1,OBi1_set2,Glucose + NH4,11.736341463414634,176.103517
Citrulline,211202_Smp_OBi1_4,2278039,Particulate,1,OBi1_set2,Homarine,11.736341463414634,176.103517
Citrulline,211202_Smp_OBi1_5,2782654,Particulate,1,OBi1_set2,Homarine,11.736341463414634,176.103517
Citrulline,211202_Smp_OBi1_6,2573261,Particulate,1,OBi1_set2,Homarine,11.736341463414634,176.103517
Citrulline,211202_Smp_OBi1_7,46716760,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,11.736341463414634,176.103517
Citrulline,211202_Smp_OBi1_8,50312772,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,11.736341463414634,176.103517
Citrulline,211202_Smp_OBi1_9,48337100,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,11.736341463414634,176.103517
Citrulline,211202_Smp_OBi1small_1,7276885,Particulate,1,Obi1_set1,Glucose + NH4,11.736341463414634,176.103517
Citrulline,211202_Smp_OBi1small_3,6030083,Particulate,1,Obi1_set1,Glucose + NH4,11.736341463414634,176.103517
Citrulline,211202_Smp_OBi1small_5,14865465,Particulate,1,Obi1_set1,Homarine,11.736341463414634,176.103517
Citrulline,211202_Smp_OBi1small_7,14277152,Particulate,1,Obi1_set1,Homarine,11.736341463414634,176.103517
Citrulline,211202_Smp_RWi2_1,6662644,Particulate,1,Rwi_set1,Glycerol + NH4,11.736341463414634,176.103517
Citrulline,211202_Smp_RWi2_2,5944359,Particulate,1,Rwi_set1,Glycerol + NH4,11.736341463414634,176.103517
Citrulline,211202_Smp_RWi2_3,4093840,Particulate,1,Rwi_set1,Homarine,11.736341463414634,176.103517
Citrulline,211202_Smp_RWi2_4,4076094,Particulate,1,Rwi_set1,Homarine,11.736341463414634,176.103517
Citrulline,211202_Smp_RWi2_5,7794056,Particulate,1,Rwi_set1,Glycerol + NH4 + Homarine,11.736341463414634,176.103517
Citrulline,211202_Smp_RWi2_6,5388601,Particulate,1,Rwi_set1,Glycerol + NH4 + Homarine,11.736341463414634,176.103517
Creatine,211202_Smp_OBi1_1,1557110.385658287,Particulate,1,OBi1_set2,Glucose + NH4,11.293243243243245,132.077302
Creatine,211202_Smp_OBi1_2,358415.5601116157,Particulate,1,OBi1_set2,Glucose + NH4,11.293243243243245,132.077302
Creatine,211202_Smp_OBi1_3,NA,Particulate,1,OBi1_set2,Glucose + NH4,11.293243243243245,132.077302
Creatine,211202_Smp_OBi1_4,NA,Particulate,1,OBi1_set2,Homarine,11.293243243243245,132.077302
Creatine,211202_Smp_OBi1_5,NA,Particulate,1,OBi1_set2,Homarine,11.293243243243245,132.077302
Creatine,211202_Smp_OBi1_6,NA,Particulate,1,OBi1_set2,Homarine,11.293243243243245,132.077302
Creatine,211202_Smp_OBi1_7,NA,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,11.293243243243245,132.077302
Creatine,211202_Smp_OBi1_8,NA,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,11.293243243243245,132.077302
Creatine,211202_Smp_OBi1_9,NA,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,11.293243243243245,132.077302
Creatine,211202_Smp_OBi1small_1,NA,Particulate,1,Obi1_set1,Glucose + NH4,11.293243243243245,132.077302
Creatine,211202_Smp_OBi1small_3,NA,Particulate,1,Obi1_set1,Glucose + NH4,11.293243243243245,132.077302
Creatine,211202_Smp_OBi1small_5,NA,Particulate,1,Obi1_set1,Homarine,11.293243243243245,132.077302
Creatine,211202_Smp_OBi1small_7,NA,Particulate,1,Obi1_set1,Homarine,11.293243243243245,132.077302
Creatine,211202_Smp_RWi2_1,NA,Particulate,1,Rwi_set1,Glycerol + NH4,11.293243243243245,132.077302
Creatine,211202_Smp_RWi2_2,NA,Particulate,1,Rwi_set1,Glycerol + NH4,11.293243243243245,132.077302
Creatine,211202_Smp_RWi2_3,NA,Particulate,1,Rwi_set1,Homarine,11.293243243243245,132.077302
Creatine,211202_Smp_RWi2_4,NA,Particulate,1,Rwi_set1,Homarine,11.293243243243245,132.077302
Creatine,211202_Smp_RWi2_5,NA,Particulate,1,Rwi_set1,Glycerol + NH4 + Homarine,11.293243243243245,132.077302
Creatine,211202_Smp_RWi2_6,NA,Particulate,1,Rwi_set1,Glycerol + NH4 + Homarine,11.293243243243245,132.077302
"Cys-Gly, oxidized",211202_Smp_OBi1_1,6479334.545315965,Particulate,1,OBi1_set2,Glucose + NH4,11.0434375,355.074605
"Cys-Gly, oxidized",211202_Smp_OBi1_2,4722740.5604652725,Particulate,1,OBi1_set2,Glucose + NH4,11.0434375,355.074605
"Cys-Gly, oxidized",211202_Smp_OBi1_3,4622948.459839507,Particulate,1,OBi1_set2,Glucose + NH4,11.0434375,355.074605
"Cys-Gly, oxidized",211202_Smp_OBi1_4,22658997.49042134,Particulate,1,OBi1_set2,Homarine,11.0434375,355.074605
"Cys-Gly, oxidized",211202_Smp_OBi1_5,7411411.179046258,Particulate,1,OBi1_set2,Homarine,11.0434375,355.074605
"Cys-Gly, oxidized",211202_Smp_OBi1_6,4452908.666948006,Particulate,1,OBi1_set2,Homarine,11.0434375,355.074605
"Cys-Gly, oxidized",211202_Smp_OBi1_7,31872359.37340788,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,11.0434375,355.074605
"Cys-Gly, oxidized",211202_Smp_OBi1_8,2521612.5789502217,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,11.0434375,355.074605
"Cys-Gly, oxidized",211202_Smp_OBi1_9,697374.2465579251,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,11.0434375,355.074605
"Cys-Gly, oxidized",211202_Smp_OBi1small_1,341301.37155573134,Particulate,1,Obi1_set1,Glucose + NH4,11.0434375,355.074605
"Cys-Gly, oxidized",211202_Smp_OBi1small_3,441881.0720150835,Particulate,1,Obi1_set1,Glucose + NH4,11.0434375,355.074605
"Cys-Gly, oxidized",211202_Smp_OBi1small_5,317303.54901066946,Particulate,1,Obi1_set1,Homarine,11.0434375,355.074605
"Cys-Gly, oxidized",211202_Smp_OBi1small_7,438185.69799743744,Particulate,1,Obi1_set1,Homarine,11.0434375,355.074605
"Cys-Gly, oxidized",211202_Smp_RWi2_1,NA,Particulate,1,Rwi_set1,Glycerol + NH4,11.0434375,355.074605
"Cys-Gly, oxidized",211202_Smp_RWi2_2,NA,Particulate,1,Rwi_set1,Glycerol + NH4,11.0434375,355.074605
"Cys-Gly, oxidized",211202_Smp_RWi2_3,NA,Particulate,1,Rwi_set1,Homarine,11.0434375,355.074605
"Cys-Gly, oxidized",211202_Smp_RWi2_4,NA,Particulate,1,Rwi_set1,Homarine,11.0434375,355.074605
"Cys-Gly, oxidized",211202_Smp_RWi2_5,NA,Particulate,1,Rwi_set1,Glycerol + NH4 + Homarine,11.0434375,355.074605
"Cys-Gly, oxidized",211202_Smp_RWi2_6,NA,Particulate,1,Rwi_set1,Glycerol + NH4 + Homarine,11.0434375,355.074605
Cytidine,211202_Smp_OBi1_1,115238373.49135391,Particulate,1,OBi1_set2,Glucose + NH4,8.232222222222223,244.093347
Cytidine,211202_Smp_OBi1_2,73212791.55757648,Particulate,1,OBi1_set2,Glucose + NH4,8.232222222222223,244.093347
Cytidine,211202_Smp_OBi1_3,103038671.75909732,Particulate,1,OBi1_set2,Glucose + NH4,8.232222222222223,244.093347
Cytidine,211202_Smp_OBi1_4,28448936.070604265,Particulate,1,OBi1_set2,Homarine,8.232222222222223,244.093347
Cytidine,211202_Smp_OBi1_5,15148587.649336291,Particulate,1,OBi1_set2,Homarine,8.232222222222223,244.093347
Cytidine,211202_Smp_OBi1_6,13023757.34443706,Particulate,1,OBi1_set2,Homarine,8.232222222222223,244.093347
Cytidine,211202_Smp_OBi1_7,90622347.71957654,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,8.232222222222223,244.093347
Cytidine,211202_Smp_OBi1_8,65530079.51664299,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,8.232222222222223,244.093347
Cytidine,211202_Smp_OBi1_9,51645509.617899545,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,8.232222222222223,244.093347
Cytidine,211202_Smp_OBi1small_1,3595818.625092372,Particulate,1,Obi1_set1,Glucose + NH4,8.232222222222223,244.093347
Cytidine,211202_Smp_OBi1small_3,4625342.550300017,Particulate,1,Obi1_set1,Glucose + NH4,8.232222222222223,244.093347
Cytidine,211202_Smp_OBi1small_5,9899008.854227934,Particulate,1,Obi1_set1,Homarine,8.232222222222223,244.093347
Cytidine,211202_Smp_OBi1small_7,12148130.541891277,Particulate,1,Obi1_set1,Homarine,8.232222222222223,244.093347
Cytidine,211202_Smp_RWi2_1,261586.34459853772,Particulate,1,Rwi_set1,Glycerol + NH4,8.232222222222223,244.093347
Cytidine,211202_Smp_RWi2_2,212161.0897236908,Particulate,1,Rwi_set1,Glycerol + NH4,8.232222222222223,244.093347
Cytidine,211202_Smp_RWi2_3,388879.086595525,Particulate,1,Rwi_set1,Homarine,8.232222222222223,244.093347
Cytidine,211202_Smp_RWi2_4,676373.931,Particulate,1,Rwi_set1,Homarine,8.232222222222223,244.093347
Cytidine,211202_Smp_RWi2_5,272561.58805706206,Particulate,1,Rwi_set1,Glycerol + NH4 + Homarine,8.232222222222223,244.093347
Cytidine,211202_Smp_RWi2_6,215503.12374975593,Particulate,1,Rwi_set1,Glycerol + NH4 + Homarine,8.232222222222223,244.093347
Cytosine,211202_Smp_OBi1_1,78157504,Particulate,1,OBi1_set2,Glucose + NH4,7.006410256410256,112.051087
Cytosine,211202_Smp_OBi1_2,97695904,Particulate,1,OBi1_set2,Glucose + NH4,7.006410256410256,112.051087
Cytosine,211202_Smp_OBi1_3,115890328,Particulate,1,OBi1_set2,Glucose + NH4,7.006410256410256,112.051087
Cytosine,211202_Smp_OBi1_4,58288376,Particulate,1,OBi1_set2,Homarine,7.006410256410256,112.051087
Cytosine,211202_Smp_OBi1_5,39929932,Particulate,1,OBi1_set2,Homarine,7.006410256410256,112.051087
Cytosine,211202_Smp_OBi1_6,56917532,Particulate,1,OBi1_set2,Homarine,7.006410256410256,112.051087
Cytosine,211202_Smp_OBi1_7,104278728,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,7.006410256410256,112.051087
Cytosine,211202_Smp_OBi1_8,72826816,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,7.006410256410256,112.051087
Cytosine,211202_Smp_OBi1_9,96720248,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,7.006410256410256,112.051087
Cytosine,211202_Smp_OBi1small_1,29288170,Particulate,1,Obi1_set1,Glucose + NH4,7.006410256410256,112.051087
Cytosine,211202_Smp_OBi1small_3,23789118,Particulate,1,Obi1_set1,Glucose + NH4,7.006410256410256,112.051087
Cytosine,211202_Smp_OBi1small_5,58975500,Particulate,1,Obi1_set1,Homarine,7.006410256410256,112.051087
Cytosine,211202_Smp_OBi1small_7,66678620,Particulate,1,Obi1_set1,Homarine,7.006410256410256,112.051087
Cytosine,211202_Smp_RWi2_1,9267637,Particulate,1,Rwi_set1,Glycerol + NH4,7.006410256410256,112.051087
Cytosine,211202_Smp_RWi2_2,9477170,Particulate,1,Rwi_set1,Glycerol + NH4,7.006410256410256,112.051087
Cytosine,211202_Smp_RWi2_3,18307502,Particulate,1,Rwi_set1,Homarine,7.006410256410256,112.051087
Cytosine,211202_Smp_RWi2_4,30071560,Particulate,1,Rwi_set1,Homarine,7.006410256410256,112.051087
Cytosine,211202_Smp_RWi2_5,8003134,Particulate,1,Rwi_set1,Glycerol + NH4 + Homarine,7.006410256410256,112.051087
Cytosine,211202_Smp_RWi2_6,8986207,Particulate,1,Rwi_set1,Glycerol + NH4 + Homarine,7.006410256410256,112.051087
D-Fructose 6-phosphate,211202_Smp_OBi1small_1,2089517.9594240005,Particulate,-1,Obi1_set1,Glucose + NH4,12.804473684210526,259.021897
D-Fructose 6-phosphate,211202_Smp_OBi1small_3,2138502.0650845673,Particulate,-1,Obi1_set1,Glucose + NH4,12.804473684210526,259.021897
D-Fructose 6-phosphate,211202_Smp_OBi1small_5,3911248.181956447,Particulate,-1,Obi1_set1,Homarine,12.804473684210526,259.021897
D-Fructose 6-phosphate,211202_Smp_OBi1small_7,3852935.888244437,Particulate,-1,Obi1_set1,Homarine,12.804473684210526,259.021897
D-Fructose 6-phosphate,211202_Smp_OBi1_1,15512486.941235604,Particulate,-1,OBi1_set2,Glucose + NH4,12.804473684210526,259.021897
D-Fructose 6-phosphate,211202_Smp_OBi1_2,12943219.666499691,Particulate,-1,OBi1_set2,Glucose + NH4,12.804473684210526,259.021897
D-Fructose 6-phosphate,211202_Smp_OBi1_3,15105796.283728098,Particulate,-1,OBi1_set2,Glucose + NH4,12.804473684210526,259.021897
D-Fructose 6-phosphate,211202_Smp_OBi1_4,14913010.741419343,Particulate,-1,OBi1_set2,Homarine,12.804473684210526,259.021897
D-Fructose 6-phosphate,211202_Smp_OBi1_5,9446056.555157818,Particulate,-1,OBi1_set2,Homarine,12.804473684210526,259.021897
D-Fructose 6-phosphate,211202_Smp_OBi1_6,7880425.958240079,Particulate,-1,OBi1_set2,Homarine,12.804473684210526,259.021897
D-Fructose 6-phosphate,211202_Smp_OBi1_7,12211432.691899303,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,12.804473684210526,259.021897
D-Fructose 6-phosphate,211202_Smp_OBi1_8,12765875.740774032,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,12.804473684210526,259.021897
D-Fructose 6-phosphate,211202_Smp_OBi1_9,8682266.756511291,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,12.804473684210526,259.021897
D-Fructose 6-phosphate,211202_Smp_RWi2_1,19289168.156206418,Particulate,-1,Rwi_set1,Glycerol + NH4,12.804473684210526,259.021897
D-Fructose 6-phosphate,211202_Smp_RWi2_2,20345395.248406976,Particulate,-1,Rwi_set1,Glycerol + NH4,12.804473684210526,259.021897
D-Fructose 6-phosphate,211202_Smp_RWi2_3,1623796.8692035663,Particulate,-1,Rwi_set1,Homarine,12.804473684210526,259.021897
D-Fructose 6-phosphate,211202_Smp_RWi2_4,1761371.8092720965,Particulate,-1,Rwi_set1,Homarine,12.804473684210526,259.021897
D-Fructose 6-phosphate,211202_Smp_RWi2_5,13675071.324363014,Particulate,-1,Rwi_set1,Glycerol + NH4 + Homarine,12.804473684210526,259.021897
D-Fructose 6-phosphate,211202_Smp_RWi2_6,12777568.740816006,Particulate,-1,Rwi_set1,Glycerol + NH4 + Homarine,12.804473684210526,259.021897
D-Gluconic acid,211202_Smp_OBi1small_1,1369955.958740774,Particulate,-1,Obi1_set1,Glucose + NH4,10.554358974358976,195.05048
D-Gluconic acid,211202_Smp_OBi1small_3,4923323.198164162,Particulate,-1,Obi1_set1,Glucose + NH4,10.554358974358976,195.05048
D-Gluconic acid,211202_Smp_OBi1small_5,1985926.4042318305,Particulate,-1,Obi1_set1,Homarine,10.554358974358976,195.05048
D-Gluconic acid,211202_Smp_OBi1small_7,2093756.5566427456,Particulate,-1,Obi1_set1,Homarine,10.554358974358976,195.05048
D-Gluconic acid,211202_Smp_OBi1_1,239474767.56239173,Particulate,-1,OBi1_set2,Glucose + NH4,10.554358974358976,195.05048
D-Gluconic acid,211202_Smp_OBi1_2,401158789.62874794,Particulate,-1,OBi1_set2,Glucose + NH4,10.554358974358976,195.05048
D-Gluconic acid,211202_Smp_OBi1_3,415242192.1993465,Particulate,-1,OBi1_set2,Glucose + NH4,10.554358974358976,195.05048
D-Gluconic acid,211202_Smp_OBi1_4,11536134.95711627,Particulate,-1,OBi1_set2,Homarine,10.554358974358976,195.05048
D-Gluconic acid,211202_Smp_OBi1_5,7454084.680685834,Particulate,-1,OBi1_set2,Homarine,10.554358974358976,195.05048
D-Gluconic acid,211202_Smp_OBi1_6,NA,Particulate,-1,OBi1_set2,Homarine,10.554358974358976,195.05048
D-Gluconic acid,211202_Smp_OBi1_7,1025513125.3283486,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,10.554358974358976,195.05048
D-Gluconic acid,211202_Smp_OBi1_8,1129085361.2253828,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,10.554358974358976,195.05048
D-Gluconic acid,211202_Smp_OBi1_9,1199147443.5505393,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,10.554358974358976,195.05048
D-Gluconic acid,211202_Smp_RWi2_1,30352974.17630604,Particulate,-1,Rwi_set1,Glycerol + NH4,10.554358974358976,195.05048
D-Gluconic acid,211202_Smp_RWi2_2,29578802.13760685,Particulate,-1,Rwi_set1,Glycerol + NH4,10.554358974358976,195.05048
D-Gluconic acid,211202_Smp_RWi2_3,2328075.3226747885,Particulate,-1,Rwi_set1,Homarine,10.554358974358976,195.05048
D-Gluconic acid,211202_Smp_RWi2_4,3067358.5115816565,Particulate,-1,Rwi_set1,Homarine,10.554358974358976,195.05048
D-Gluconic acid,211202_Smp_RWi2_5,33528114.734719247,Particulate,-1,Rwi_set1,Glycerol + NH4 + Homarine,10.554358974358976,195.05048
D-Gluconic acid,211202_Smp_RWi2_6,24452960.62918738,Particulate,-1,Rwi_set1,Glycerol + NH4 + Homarine,10.554358974358976,195.05048
D-Glucose 1-phosphate,211202_Smp_OBi1small_1,2102863.693420573,Particulate,-1,Obi1_set1,Glucose + NH4,12.794210526315789,259.021897
D-Glucose 1-phosphate,211202_Smp_OBi1small_3,2138502.0650845673,Particulate,-1,Obi1_set1,Glucose + NH4,12.794210526315789,259.021897
D-Glucose 1-phosphate,211202_Smp_OBi1small_5,4053826.156879459,Particulate,-1,Obi1_set1,Homarine,12.794210526315789,259.021897
D-Glucose 1-phosphate,211202_Smp_OBi1small_7,3907759.39303786,Particulate,-1,Obi1_set1,Homarine,12.794210526315789,259.021897
D-Glucose 1-phosphate,211202_Smp_OBi1_1,15512486.941235604,Particulate,-1,OBi1_set2,Glucose + NH4,12.794210526315789,259.021897
D-Glucose 1-phosphate,211202_Smp_OBi1_2,12943219.666499691,Particulate,-1,OBi1_set2,Glucose + NH4,12.794210526315789,259.021897
D-Glucose 1-phosphate,211202_Smp_OBi1_3,15105796.283728098,Particulate,-1,OBi1_set2,Glucose + NH4,12.794210526315789,259.021897
D-Glucose 1-phosphate,211202_Smp_OBi1_4,14913010.741419343,Particulate,-1,OBi1_set2,Homarine,12.794210526315789,259.021897
D-Glucose 1-phosphate,211202_Smp_OBi1_5,9446056.555157818,Particulate,-1,OBi1_set2,Homarine,12.794210526315789,259.021897
D-Glucose 1-phosphate,211202_Smp_OBi1_6,7880425.958240079,Particulate,-1,OBi1_set2,Homarine,12.794210526315789,259.021897
D-Glucose 1-phosphate,211202_Smp_OBi1_7,12211432.691899303,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,12.794210526315789,259.021897
D-Glucose 1-phosphate,211202_Smp_OBi1_8,12765875.740774032,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,12.794210526315789,259.021897
D-Glucose 1-phosphate,211202_Smp_OBi1_9,8682266.756511291,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,12.794210526315789,259.021897
D-Glucose 1-phosphate,211202_Smp_RWi2_1,19289168.156206418,Particulate,-1,Rwi_set1,Glycerol + NH4,12.794210526315789,259.021897
D-Glucose 1-phosphate,211202_Smp_RWi2_2,20978658.762142792,Particulate,-1,Rwi_set1,Glycerol + NH4,12.794210526315789,259.021897
D-Glucose 1-phosphate,211202_Smp_RWi2_3,1531566.639501309,Particulate,-1,Rwi_set1,Homarine,12.794210526315789,259.021897
D-Glucose 1-phosphate,211202_Smp_RWi2_4,1761470.1267889654,Particulate,-1,Rwi_set1,Homarine,12.794210526315789,259.021897
D-Glucose 1-phosphate,211202_Smp_RWi2_5,13675071.324363014,Particulate,-1,Rwi_set1,Glycerol + NH4 + Homarine,12.794210526315789,259.021897
D-Glucose 1-phosphate,211202_Smp_RWi2_6,12777568.740816006,Particulate,-1,Rwi_set1,Glycerol + NH4 + Homarine,12.794210526315789,259.021897
D-Glucose 6-phosphate,211202_Smp_OBi1small_1,1058134.0598432468,Particulate,-1,Obi1_set1,Glucose + NH4,13.406842105263156,259.021897
D-Glucose 6-phosphate,211202_Smp_OBi1small_3,1697034.742487689,Particulate,-1,Obi1_set1,Glucose + NH4,13.406842105263156,259.021897
D-Glucose 6-phosphate,211202_Smp_OBi1small_5,3260917.293050387,Particulate,-1,Obi1_set1,Homarine,13.406842105263156,259.021897
D-Glucose 6-phosphate,211202_Smp_OBi1small_7,3297835.2488278607,Particulate,-1,Obi1_set1,Homarine,13.406842105263156,259.021897
