contig,Unnamed..0_x,hmm_profile,hmm_e_val,Unnamed..0_y,nt_id,sample_name,station,filter,raw_counts_A,raw_counts_B,raw_counts_C,transcripts_L_A,transcripts_L_B,transcripts_L_C,tax_id,tax_name,domain,phylum,class,order,family,genus,species,strain,KOfam,KOfam_definition,pfam_id,pfam_name,pfam_description,Cast,Filter,Replicate,Depth,Latitude,Longitude,temperature,salinity,adjusted_salinity,density,oxygen,oxygen_saturation,SiO4,NO3_plus_NO2,TN,TON,PO4,TP,T_OP,TOC,NH4,NO2,pc,pn,Nitrate_Nitrite,dCo_concentration,Cd_dissolved,Pb_dissolved,Fe_dissolved,Ni_dissolved,Cu_dissolved,Zn_dissolved,Mn_dissolved,Co_dissolved
G3.UW.NS.UW32_1.7m.0_2um_TRINITY_DN115356_c0_g1_i1_G3.UW.NS.L37S1.2um,5,OBi1_02315_SPO3188,9.2e-12,26988649,G3.UW.NS.UW32_1.7m.0_2um_TRINITY_DN115356_c0_g1_i1,G3.UW.NS.L37S1.2um,L37S1,2um,1,0,0,13562.76002,0,0,2182688,Cirsium eriophoroides,Eukaryota,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Cirsium,Cirsium eriophoroides,,,,,,,NA,0.2,B,7,37,-158,12.9386,33.92809563,33.7682359,25.45577653,285.5648333,106.9883333,3.784437906,0.009072756,4.735851397,4.726778641,0.224456257,0.407319057,0.1828628,59.09871478,0.065255051,0.005880043,NA,2.669219362,0.629284684,67.78992771,0.029137525,0.102564851,0.429166301,3.015173217,1.056433812,0.900401948,0.652307003,0.005739683
G3.UW.NS.UW32_1.7m.0_2um_TRINITY_DN115356_c0_g1_i1_G3.UW.NS.L37S1.2um,5,OBi1_02315_SPO3188,9.2e-12,26988649,G3.UW.NS.UW32_1.7m.0_2um_TRINITY_DN115356_c0_g1_i1,G3.UW.NS.L37S1.2um,L37S1,2um,1,0,0,13562.76002,0,0,2182688,Cirsium eriophoroides,Eukaryota,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Cirsium,Cirsium eriophoroides,,,,,,,NA,0.2,C,7,37,-158,12.9386,33.92809563,33.7682359,25.45577653,285.5648333,106.9883333,3.784437906,0.009072756,4.735851397,4.726778641,0.224456257,0.407319057,0.1828628,59.09871478,0.065255051,0.005880043,NA,2.669219362,0.629284684,67.78992771,0.029137525,0.102564851,0.429166301,3.015173217,1.056433812,0.900401948,0.652307003,0.005739683
G3.UW.NS.UW32_1.7m.0_2um_TRINITY_DN115356_c0_g1_i1_G3.UW.NS.L38S1.2um,5,OBi1_02315_SPO3188,9.2e-12,32671205,G3.UW.NS.UW32_1.7m.0_2um_TRINITY_DN115356_c0_g1_i1,G3.UW.NS.L38S1.2um,L38S1,2um,1,0,0,11158.71735,0,0,2182688,Cirsium eriophoroides,Eukaryota,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Cirsium,Cirsium eriophoroides,,,,,,,NA,0.2,A,7,38.97,-158,11.91196,33.71557573,33.55658698,25.48928042,287.4232,105.232,4.447820978,1.357338022,6.177873533,4.820535511,0.307904477,0.48451348,0.176609003,56.49033144,0.136076566,0.054612034,10.00966584,1.643416316,0.628415403,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW32_1.7m.0_2um_TRINITY_DN115356_c0_g1_i1_G3.UW.NS.L38S1.2um,5,OBi1_02315_SPO3188,9.2e-12,32671205,G3.UW.NS.UW32_1.7m.0_2um_TRINITY_DN115356_c0_g1_i1,G3.UW.NS.L38S1.2um,L38S1,2um,1,0,0,11158.71735,0,0,2182688,Cirsium eriophoroides,Eukaryota,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Cirsium,Cirsium eriophoroides,,,,,,,NA,0.2,B,7,38.97,-158,11.91196,33.71557573,33.55658698,25.48928042,287.4232,105.232,4.447820978,1.357338022,6.177873533,4.820535511,0.307904477,0.48451348,0.176609003,56.49033144,0.136076566,0.054612034,10.00966584,1.643416316,0.628415403,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW32_1.7m.0_2um_TRINITY_DN115356_c0_g1_i1_G3.UW.NS.L38S1.2um,5,OBi1_02315_SPO3188,9.2e-12,32671205,G3.UW.NS.UW32_1.7m.0_2um_TRINITY_DN115356_c0_g1_i1,G3.UW.NS.L38S1.2um,L38S1,2um,1,0,0,11158.71735,0,0,2182688,Cirsium eriophoroides,Eukaryota,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Cirsium,Cirsium eriophoroides,,,,,,,NA,0.2,C,7,38.97,-158,11.91196,33.71557573,33.55658698,25.48928042,287.4232,105.232,4.447820978,1.357338022,6.177873533,4.820535511,0.307904477,0.48451348,0.176609003,56.49033144,0.136076566,0.054612034,10.00966584,1.643416316,0.628415403,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW32_3.7m.0_2um_TRINITY_DN467929_c0_g1_i1_G3.UW.NS.L29S1.2um,121,OBi1_02315_SPO3188,6.7e-11,4199043,G3.UW.NS.UW32_3.7m.0_2um_TRINITY_DN467929_c0_g1_i1,G3.UW.NS.L29S1.2um,L29S1,2um,NA,2,NA,NA,4006.899984,NA,0,,,,,,,,,,,,,,,NA,0.2,A,7,29.46,-158,19.6142,35.3228343,35.15676001,24.98768011,235.5613333,101.3033333,1.998015591,0.00393359,4.371807553,4.367873963,0.036702823,0.204477264,0.167774441,68.59673041,0.011241611,0.005873357,2.439834129,0.461932345,NA,30.67234371,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW32_3.7m.0_2um_TRINITY_DN467929_c0_g1_i1_G3.UW.NS.L29S1.2um,121,OBi1_02315_SPO3188,6.7e-11,4199043,G3.UW.NS.UW32_3.7m.0_2um_TRINITY_DN467929_c0_g1_i1,G3.UW.NS.L29S1.2um,L29S1,2um,NA,2,NA,NA,4006.899984,NA,0,,,,,,,,,,,,,,,NA,0.2,B,7,29.46,-158,19.6142,35.3228343,35.15676001,24.98768011,235.5613333,101.3033333,1.998015591,0.00393359,4.371807553,4.367873963,0.036702823,0.204477264,0.167774441,68.59673041,0.011241611,0.005873357,2.439834129,0.461932345,NA,31.67234371,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW32_3.7m.0_2um_TRINITY_DN467929_c0_g1_i1_G3.UW.NS.L29S1.2um,121,OBi1_02315_SPO3188,6.7e-11,4199043,G3.UW.NS.UW32_3.7m.0_2um_TRINITY_DN467929_c0_g1_i1,G3.UW.NS.L29S1.2um,L29S1,2um,NA,2,NA,NA,4006.899984,NA,0,,,,,,,,,,,,,,,NA,0.2,C,7,29.46,-158,19.6142,35.3228343,35.15676001,24.98768011,235.5613333,101.3033333,1.998015591,0.00393359,4.371807553,4.367873963,0.036702823,0.204477264,0.167774441,68.59673041,0.011241611,0.005873357,2.439834129,0.461932345,NA,32.67234371,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW32_3.7m.0_2um_TRINITY_DN467929_c0_g1_i1_G3.UW.NS.L32S3.2um,121,OBi1_02315_SPO3188,6.7e-11,12433018,G3.UW.NS.UW32_3.7m.0_2um_TRINITY_DN467929_c0_g1_i1,G3.UW.NS.L32S3.2um,L32S3,2um,6,1,0,12674.10566,4101.478081,0,0,,,,,,,,,,,,,,,NA,0.2,A,7,32.93,-158,17.1086,34.76049781,34.59690003,25.18463324,250.7168333,102.7,3.305260561,0.005439943,4.126898543,4.1214586,0.067378519,0.214905175,0.147526657,59.12683751,0.037684564,0.009877897,2.99613937,0.408248446,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW32_3.7m.0_2um_TRINITY_DN467929_c0_g1_i1_G3.UW.NS.L32S3.2um,121,OBi1_02315_SPO3188,6.7e-11,12433018,G3.UW.NS.UW32_3.7m.0_2um_TRINITY_DN467929_c0_g1_i1,G3.UW.NS.L32S3.2um,L32S3,2um,6,1,0,12674.10566,4101.478081,0,0,,,,,,,,,,,,,,,NA,0.2,B,7,32.93,-158,17.1086,34.76049781,34.59690003,25.18463324,250.7168333,102.7,3.305260561,0.005439943,4.126898543,4.1214586,0.067378519,0.214905175,0.147526657,59.12683751,0.037684564,0.009877897,2.99613937,0.408248446,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW32_3.7m.0_2um_TRINITY_DN467929_c0_g1_i1_G3.UW.NS.L32S3.2um,121,OBi1_02315_SPO3188,6.7e-11,12433018,G3.UW.NS.UW32_3.7m.0_2um_TRINITY_DN467929_c0_g1_i1,G3.UW.NS.L32S3.2um,L32S3,2um,6,1,0,12674.10566,4101.478081,0,0,,,,,,,,,,,,,,,NA,0.2,C,7,32.93,-158,17.1086,34.76049781,34.59690003,25.18463324,250.7168333,102.7,3.305260561,0.005439943,4.126898543,4.1214586,0.067378519,0.214905175,0.147526657,59.12683751,0.037684564,0.009877897,2.99613937,0.408248446,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW32_3.7m.0_2um_TRINITY_DN467929_c0_g1_i1_G3.UW.NS.L35S1.2um,121,OBi1_02315_SPO3188,6.7e-11,16918486,G3.UW.NS.UW32_3.7m.0_2um_TRINITY_DN467929_c0_g1_i1,G3.UW.NS.L35S1.2um,L35S1,2um,0,0,1,0,0,15613.11215,0,,,,,,,,,,,,,,,NA,0.2,A,7,35.96,-158,14.24873333,34.23282435,34.07158032,25.42267574,268.1175,103.41,4.307372311,0.017972395,4.353098342,4.335125947,0.141299889,0.296576282,0.155276393,57.45001965,0.048958055,0.00660582,3.38740503,0.668449832,0.622011081,70.06555879,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW32_3.7m.0_2um_TRINITY_DN467929_c0_g1_i1_G3.UW.NS.L35S1.2um,121,OBi1_02315_SPO3188,6.7e-11,16918486,G3.UW.NS.UW32_3.7m.0_2um_TRINITY_DN467929_c0_g1_i1,G3.UW.NS.L35S1.2um,L35S1,2um,0,0,1,0,0,15613.11215,0,,,,,,,,,,,,,,,NA,0.2,B,7,35.96,-158,14.24873333,34.23282435,34.07158032,25.42267574,268.1175,103.41,4.307372311,0.017972395,4.353098342,4.335125947,0.141299889,0.296576282,0.155276393,57.45001965,0.048958055,0.00660582,3.38740503,0.668449832,0.622011081,70.06555879,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW32_3.7m.0_2um_TRINITY_DN467929_c0_g1_i1_G3.UW.NS.L35S1.2um,121,OBi1_02315_SPO3188,6.7e-11,16918486,G3.UW.NS.UW32_3.7m.0_2um_TRINITY_DN467929_c0_g1_i1,G3.UW.NS.L35S1.2um,L35S1,2um,0,0,1,0,0,15613.11215,0,,,,,,,,,,,,,,,NA,0.2,C,7,35.96,-158,14.24873333,34.23282435,34.07158032,25.42267574,268.1175,103.41,4.307372311,0.017972395,4.353098342,4.335125947,0.141299889,0.296576282,0.155276393,57.45001965,0.048958055,0.00660582,3.38740503,0.668449832,0.622011081,70.06555879,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW32_3.7m.0_2um_TRINITY_DN467929_c0_g1_i1_G3.UW.NS.L37S1.2um,121,OBi1_02315_SPO3188,6.7e-11,27764187,G3.UW.NS.UW32_3.7m.0_2um_TRINITY_DN467929_c0_g1_i1,G3.UW.NS.L37S1.2um,L37S1,2um,0,1,0,0,15259.08601,0,0,,,,,,,,,,,,,,,NA,0.2,A,7,37,-158,12.9386,33.92809563,33.7682359,25.45577653,285.5648333,106.9883333,3.784437906,0.009072756,4.735851397,4.726778641,0.224456257,0.407319057,0.1828628,59.09871478,0.065255051,0.005880043,NA,2.669219362,0.629284684,67.78992771,0.029137525,0.102564851,0.429166301,3.015173217,1.056433812,0.900401948,0.652307003,0.005739683
G3.UW.NS.UW32_3.7m.0_2um_TRINITY_DN467929_c0_g1_i1_G3.UW.NS.L37S1.2um,121,OBi1_02315_SPO3188,6.7e-11,27764187,G3.UW.NS.UW32_3.7m.0_2um_TRINITY_DN467929_c0_g1_i1,G3.UW.NS.L37S1.2um,L37S1,2um,0,1,0,0,15259.08601,0,0,,,,,,,,,,,,,,,NA,0.2,B,7,37,-158,12.9386,33.92809563,33.7682359,25.45577653,285.5648333,106.9883333,3.784437906,0.009072756,4.735851397,4.726778641,0.224456257,0.407319057,0.1828628,59.09871478,0.065255051,0.005880043,NA,2.669219362,0.629284684,67.78992771,0.029137525,0.102564851,0.429166301,3.015173217,1.056433812,0.900401948,0.652307003,0.005739683
G3.UW.NS.UW32_3.7m.0_2um_TRINITY_DN467929_c0_g1_i1_G3.UW.NS.L37S1.2um,121,OBi1_02315_SPO3188,6.7e-11,27764187,G3.UW.NS.UW32_3.7m.0_2um_TRINITY_DN467929_c0_g1_i1,G3.UW.NS.L37S1.2um,L37S1,2um,0,1,0,0,15259.08601,0,0,,,,,,,,,,,,,,,NA,0.2,C,7,37,-158,12.9386,33.92809563,33.7682359,25.45577653,285.5648333,106.9883333,3.784437906,0.009072756,4.735851397,4.726778641,0.224456257,0.407319057,0.1828628,59.09871478,0.065255051,0.005880043,NA,2.669219362,0.629284684,67.78992771,0.029137525,0.102564851,0.429166301,3.015173217,1.056433812,0.900401948,0.652307003,0.005739683
G3.UW.NS.UW32_3.7m.3um_TRINITY_DN116611_c0_g1_i1_G3.UW.NS.L31S2.3um,17,OBi1_02315_SPO3188,9.5e-57,6183129,G3.UW.NS.UW32_3.7m.3um_TRINITY_DN116611_c0_g1_i1,G3.UW.NS.L31S2.3um,L31S2,3um,3.50828,NA,NA,17356.92935,NA,NA,135623,Vibrionales,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,,,,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,3,A,7,31.43,-158,17.53436,34.85753991,34.69356597,25.15650287,307.1746,128.276,3.215473488,0.002431738,4.103064647,4.100632909,0.066460408,0.214256181,0.147795773,62.75956751,0.006677852,0.001292505,2.241065416,0.355983063,NA,103.0009481,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW32_3.7m.3um_TRINITY_DN116611_c0_g1_i1_G3.UW.NS.L31S2.3um,17,OBi1_02315_SPO3188,9.5e-57,6183129,G3.UW.NS.UW32_3.7m.3um_TRINITY_DN116611_c0_g1_i1,G3.UW.NS.L31S2.3um,L31S2,3um,3.50828,NA,NA,17356.92935,NA,NA,135623,Vibrionales,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,,,,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,3,B,7,31.43,-158,17.53436,34.85753991,34.69356597,25.15650287,307.1746,128.276,3.215473488,0.002431738,4.103064647,4.100632909,0.066460408,0.214256181,0.147795773,62.75956751,0.006677852,0.001292505,2.241065416,0.355983063,NA,104.0009481,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW32_3.7m.3um_TRINITY_DN116611_c0_g1_i1_G3.UW.NS.L31S2.3um,17,OBi1_02315_SPO3188,9.5e-57,6183129,G3.UW.NS.UW32_3.7m.3um_TRINITY_DN116611_c0_g1_i1,G3.UW.NS.L31S2.3um,L31S2,3um,3.50828,NA,NA,17356.92935,NA,NA,135623,Vibrionales,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,,,,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,3,C,7,31.43,-158,17.53436,34.85753991,34.69356597,25.15650287,307.1746,128.276,3.215473488,0.002431738,4.103064647,4.100632909,0.066460408,0.214256181,0.147795773,62.75956751,0.006677852,0.001292505,2.241065416,0.355983063,NA,105.0009481,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW32_3.7m.3um_TRINITY_DN116611_c0_g1_i1_G3.UW.NS.L32S3.2um,17,OBi1_02315_SPO3188,9.5e-57,11967916,G3.UW.NS.UW32_3.7m.3um_TRINITY_DN116611_c0_g1_i1,G3.UW.NS.L32S3.2um,L32S3,2um,3.80599,3.33342,4,8039.586569,13671.94906,17603.59672,135623,Vibrionales,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,,,,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,0.2,A,7,32.93,-158,17.1086,34.76049781,34.59690003,25.18463324,250.7168333,102.7,3.305260561,0.005439943,4.126898543,4.1214586,0.067378519,0.214905175,0.147526657,59.12683751,0.037684564,0.009877897,2.99613937,0.408248446,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW32_3.7m.3um_TRINITY_DN116611_c0_g1_i1_G3.UW.NS.L32S3.2um,17,OBi1_02315_SPO3188,9.5e-57,11967916,G3.UW.NS.UW32_3.7m.3um_TRINITY_DN116611_c0_g1_i1,G3.UW.NS.L32S3.2um,L32S3,2um,3.80599,3.33342,4,8039.586569,13671.94906,17603.59672,135623,Vibrionales,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,,,,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,0.2,B,7,32.93,-158,17.1086,34.76049781,34.59690003,25.18463324,250.7168333,102.7,3.305260561,0.005439943,4.126898543,4.1214586,0.067378519,0.214905175,0.147526657,59.12683751,0.037684564,0.009877897,2.99613937,0.408248446,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW32_3.7m.3um_TRINITY_DN116611_c0_g1_i1_G3.UW.NS.L32S3.2um,17,OBi1_02315_SPO3188,9.5e-57,11967916,G3.UW.NS.UW32_3.7m.3um_TRINITY_DN116611_c0_g1_i1,G3.UW.NS.L32S3.2um,L32S3,2um,3.80599,3.33342,4,8039.586569,13671.94906,17603.59672,135623,Vibrionales,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,,,,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,0.2,C,7,32.93,-158,17.1086,34.76049781,34.59690003,25.18463324,250.7168333,102.7,3.305260561,0.005439943,4.126898543,4.1214586,0.067378519,0.214905175,0.147526657,59.12683751,0.037684564,0.009877897,2.99613937,0.408248446,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW32_3.7m.3um_TRINITY_DN116611_c0_g1_i1_G3.UW.NS.L32S3.3um,17,OBi1_02315_SPO3188,9.5e-57,13990214,G3.UW.NS.UW32_3.7m.3um_TRINITY_DN116611_c0_g1_i1,G3.UW.NS.L32S3.3um,L32S3,3um,1.73419,1.34936,4,7349.700392,6737.835312,22744.72734,135623,Vibrionales,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,,,,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,3,A,7,32.93,-158,17.1086,34.76049781,34.59690003,25.18463324,250.7168333,102.7,3.305260561,0.005439943,4.126898543,4.1214586,0.067378519,0.214905175,0.147526657,59.12683751,0.037684564,0.009877897,2.99613937,0.408248446,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW32_3.7m.3um_TRINITY_DN116611_c0_g1_i1_G3.UW.NS.L32S3.3um,17,OBi1_02315_SPO3188,9.5e-57,13990214,G3.UW.NS.UW32_3.7m.3um_TRINITY_DN116611_c0_g1_i1,G3.UW.NS.L32S3.3um,L32S3,3um,1.73419,1.34936,4,7349.700392,6737.835312,22744.72734,135623,Vibrionales,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,,,,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,3,B,7,32.93,-158,17.1086,34.76049781,34.59690003,25.18463324,250.7168333,102.7,3.305260561,0.005439943,4.126898543,4.1214586,0.067378519,0.214905175,0.147526657,59.12683751,0.037684564,0.009877897,2.99613937,0.408248446,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW32_3.7m.3um_TRINITY_DN116611_c0_g1_i1_G3.UW.NS.L32S3.3um,17,OBi1_02315_SPO3188,9.5e-57,13990214,G3.UW.NS.UW32_3.7m.3um_TRINITY_DN116611_c0_g1_i1,G3.UW.NS.L32S3.3um,L32S3,3um,1.73419,1.34936,4,7349.700392,6737.835312,22744.72734,135623,Vibrionales,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,,,,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,3,C,7,32.93,-158,17.1086,34.76049781,34.59690003,25.18463324,250.7168333,102.7,3.305260561,0.005439943,4.126898543,4.1214586,0.067378519,0.214905175,0.147526657,59.12683751,0.037684564,0.009877897,2.99613937,0.408248446,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW32_3.7m.3um_TRINITY_DN116611_c0_g1_i1_G3.UW.NS.L35S2.2um,17,OBi1_02315_SPO3188,9.5e-57,22839858,G3.UW.NS.UW32_3.7m.3um_TRINITY_DN116611_c0_g1_i1,G3.UW.NS.L35S2.2um,L35S2,2um,0,3,0,0,31450.39686,0,135623,Vibrionales,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,,,,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,0.2,A,7,35.83,-158,15.09845,34.42520385,34.2630628,25.38769681,262.1455,102.925,4.233070049,0.00951553,4.266978905,4.257463375,0.135700643,0.287685415,0.151984772,58.19527203,0.057810744,0.00290358,2.634507412,0.520497414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW32_3.7m.3um_TRINITY_DN116611_c0_g1_i1_G3.UW.NS.L35S2.2um,17,OBi1_02315_SPO3188,9.5e-57,22839858,G3.UW.NS.UW32_3.7m.3um_TRINITY_DN116611_c0_g1_i1,G3.UW.NS.L35S2.2um,L35S2,2um,0,3,0,0,31450.39686,0,135623,Vibrionales,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,,,,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,0.2,B,7,35.83,-158,15.09845,34.42520385,34.2630628,25.38769681,262.1455,102.925,4.233070049,0.00951553,4.266978905,4.257463375,0.135700643,0.287685415,0.151984772,58.19527203,0.057810744,0.00290358,2.634507412,0.520497414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW32_3.7m.3um_TRINITY_DN116611_c0_g1_i1_G3.UW.NS.L35S2.2um,17,OBi1_02315_SPO3188,9.5e-57,22839858,G3.UW.NS.UW32_3.7m.3um_TRINITY_DN116611_c0_g1_i1,G3.UW.NS.L35S2.2um,L35S2,2um,0,3,0,0,31450.39686,0,135623,Vibrionales,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,,,,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,0.2,C,7,35.83,-158,15.09845,34.42520385,34.2630628,25.38769681,262.1455,102.925,4.233070049,0.00951553,4.266978905,4.257463375,0.135700643,0.287685415,0.151984772,58.19527203,0.057810744,0.00290358,2.634507412,0.520497414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW32_3.7m.3um_TRINITY_DN116611_c0_g1_i1_G3.UW.NS.L35S2.3um,17,OBi1_02315_SPO3188,9.5e-57,24748864,G3.UW.NS.UW32_3.7m.3um_TRINITY_DN116611_c0_g1_i1,G3.UW.NS.L35S2.3um,L35S2,3um,0,0,1,0,0,5827.818696,135623,Vibrionales,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,,,,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,3,A,7,35.83,-158,15.09845,34.42520385,34.2630628,25.38769681,262.1455,102.925,4.233070049,0.00951553,4.266978905,4.257463375,0.135700643,0.287685415,0.151984772,58.19527203,0.057810744,0.00290358,2.634507412,0.520497414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW32_3.7m.3um_TRINITY_DN116611_c0_g1_i1_G3.UW.NS.L35S2.3um,17,OBi1_02315_SPO3188,9.5e-57,24748864,G3.UW.NS.UW32_3.7m.3um_TRINITY_DN116611_c0_g1_i1,G3.UW.NS.L35S2.3um,L35S2,3um,0,0,1,0,0,5827.818696,135623,Vibrionales,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,,,,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,3,B,7,35.83,-158,15.09845,34.42520385,34.2630628,25.38769681,262.1455,102.925,4.233070049,0.00951553,4.266978905,4.257463375,0.135700643,0.287685415,0.151984772,58.19527203,0.057810744,0.00290358,2.634507412,0.520497414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW32_3.7m.3um_TRINITY_DN116611_c0_g1_i1_G3.UW.NS.L35S2.3um,17,OBi1_02315_SPO3188,9.5e-57,24748864,G3.UW.NS.UW32_3.7m.3um_TRINITY_DN116611_c0_g1_i1,G3.UW.NS.L35S2.3um,L35S2,3um,0,0,1,0,0,5827.818696,135623,Vibrionales,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,,,,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,3,C,7,35.83,-158,15.09845,34.42520385,34.2630628,25.38769681,262.1455,102.925,4.233070049,0.00951553,4.266978905,4.257463375,0.135700643,0.287685415,0.151984772,58.19527203,0.057810744,0.00290358,2.634507412,0.520497414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G3.UW.NS.UW32_3.7m.3um_TRINITY_DN116611_c0_g1_i1_G3.UW.NS.L37S1.2um,17,OBi1_02315_SPO3188,9.5e-57,25970498,G3.UW.NS.UW32_3.7m.3um_TRINITY_DN116611_c0_g1_i1,G3.UW.NS.L37S1.2um,L37S1,2um,2,0,1.58554,27125.52004,0,21746.05375,135623,Vibrionales,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,,,,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,0.2,A,7,37,-158,12.9386,33.92809563,33.7682359,25.45577653,285.5648333,106.9883333,3.784437906,0.009072756,4.735851397,4.726778641,0.224456257,0.407319057,0.1828628,59.09871478,0.065255051,0.005880043,NA,2.669219362,0.629284684,67.78992771,0.029137525,0.102564851,0.429166301,3.015173217,1.056433812,0.900401948,0.652307003,0.005739683
G3.UW.NS.UW32_3.7m.3um_TRINITY_DN116611_c0_g1_i1_G3.UW.NS.L37S1.2um,17,OBi1_02315_SPO3188,9.5e-57,25970498,G3.UW.NS.UW32_3.7m.3um_TRINITY_DN116611_c0_g1_i1,G3.UW.NS.L37S1.2um,L37S1,2um,2,0,1.58554,27125.52004,0,21746.05375,135623,Vibrionales,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,,,,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,0.2,B,7,37,-158,12.9386,33.92809563,33.7682359,25.45577653,285.5648333,106.9883333,3.784437906,0.009072756,4.735851397,4.726778641,0.224456257,0.407319057,0.1828628,59.09871478,0.065255051,0.005880043,NA,2.669219362,0.629284684,67.78992771,0.029137525,0.102564851,0.429166301,3.015173217,1.056433812,0.900401948,0.652307003,0.005739683
G3.UW.NS.UW32_3.7m.3um_TRINITY_DN116611_c0_g1_i1_G3.UW.NS.L37S1.2um,17,OBi1_02315_SPO3188,9.5e-57,25970498,G3.UW.NS.UW32_3.7m.3um_TRINITY_DN116611_c0_g1_i1,G3.UW.NS.L37S1.2um,L37S1,2um,2,0,1.58554,27125.52004,0,21746.05375,135623,Vibrionales,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,,,,,,,PF12525,DUF3726,Protein of unknown function (DUF3726),NA,0.2,C,7,37,-158,12.9386,33.92809563,33.7682359,25.45577653,285.5648333,106.9883333,3.784437906,0.009072756,4.735851397,4.726778641,0.224456257,0.407319057,0.1828628,59.09871478,0.065255051,0.005880043,NA,2.669219362,0.629284684,67.78992771,0.029137525,0.102564851,0.429166301,3.015173217,1.056433812,0.900401948,0.652307003,0.005739683
