mass_feature,replicate_name,adjusted_area,sample_fraction,z,sample_set,treatment,RT,mz,dat_type,MS2,add_annotation,pseudo_ID,adduct_group_ID,nm_theroetical,row_id
Guanosine monophosphate,211202_Smp_OBi1_4,NA,Particulate,-1,OBi1_set2,Homarine,13.346,362.050178,targeted,NA,NA,NA,NA,NA,38
Guanosine monophosphate,211202_Smp_OBi1_5,799695,Particulate,-1,OBi1_set2,Homarine,13.346,362.050178,targeted,NA,NA,NA,NA,NA,38
Guanosine monophosphate,211202_Smp_OBi1_6,523197,Particulate,-1,OBi1_set2,Homarine,13.346,362.050178,targeted,NA,NA,NA,NA,NA,38
Guanosine monophosphate,211202_Smp_OBi1_7,203139,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,13.346,362.050178,targeted,NA,NA,NA,NA,NA,38
Guanosine monophosphate,211202_Smp_OBi1_8,1944896,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,13.346,362.050178,targeted,NA,NA,NA,NA,NA,38
Guanosine monophosphate,211202_Smp_OBi1_9,4618819,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,13.346,362.050178,targeted,NA,NA,NA,NA,NA,38
Hydroxyproline,211202_Smp_OBi1_1,550721.3465940941,Particulate,1,OBi1_set2,Glucose + NH4,10.611515151515151,132.066069,targeted,NA,NA,NA,NA,NA,40
Hydroxyproline,211202_Smp_OBi1_2,531730.9948248916,Particulate,1,OBi1_set2,Glucose + NH4,10.611515151515151,132.066069,targeted,NA,NA,NA,NA,NA,40
Hydroxyproline,211202_Smp_OBi1_3,484794.78562874935,Particulate,1,OBi1_set2,Glucose + NH4,10.611515151515151,132.066069,targeted,NA,NA,NA,NA,NA,40
Hydroxyproline,211202_Smp_OBi1_4,515697.3278698928,Particulate,1,OBi1_set2,Homarine,10.611515151515151,132.066069,targeted,NA,NA,NA,NA,NA,40
Hydroxyproline,211202_Smp_OBi1_5,525277.6115113512,Particulate,1,OBi1_set2,Homarine,10.611515151515151,132.066069,targeted,NA,NA,NA,NA,NA,40
Hydroxyproline,211202_Smp_OBi1_6,468940.4244308742,Particulate,1,OBi1_set2,Homarine,10.611515151515151,132.066069,targeted,NA,NA,NA,NA,NA,40
Hydroxyproline,211202_Smp_OBi1_7,372497.82709415705,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,10.611515151515151,132.066069,targeted,NA,NA,NA,NA,NA,40
Hydroxyproline,211202_Smp_OBi1_8,411850.87110920734,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,10.611515151515151,132.066069,targeted,NA,NA,NA,NA,NA,40
Hydroxyproline,211202_Smp_OBi1_9,247390.0986558035,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,10.611515151515151,132.066069,targeted,NA,NA,NA,NA,NA,40
Inosine,211202_Smp_OBi1_1,11753295.470988533,Particulate,-1,OBi1_set2,Glucose + NH4,7.668888888888889,267.072946,targeted,NA,NA,NA,NA,NA,42
Inosine,211202_Smp_OBi1_2,5846059.974368996,Particulate,-1,OBi1_set2,Glucose + NH4,7.668888888888889,267.072946,targeted,NA,NA,NA,NA,NA,42
Inosine,211202_Smp_OBi1_3,8153535.515374873,Particulate,-1,OBi1_set2,Glucose + NH4,7.668888888888889,267.072946,targeted,NA,NA,NA,NA,NA,42
Inosine,211202_Smp_OBi1_4,147380.115847549,Particulate,-1,OBi1_set2,Homarine,7.668888888888889,267.072946,targeted,NA,NA,NA,NA,NA,42
Inosine,211202_Smp_OBi1_5,270425.85987054225,Particulate,-1,OBi1_set2,Homarine,7.668888888888889,267.072946,targeted,NA,NA,NA,NA,NA,42
Inosine,211202_Smp_OBi1_6,NA,Particulate,-1,OBi1_set2,Homarine,7.668888888888889,267.072946,targeted,NA,NA,NA,NA,NA,42
Inosine,211202_Smp_OBi1_7,7732616.132000366,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,7.668888888888889,267.072946,targeted,NA,NA,NA,NA,NA,42
Inosine,211202_Smp_OBi1_8,5374313.522667248,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,7.668888888888889,267.072946,targeted,NA,NA,NA,NA,NA,42
Inosine,211202_Smp_OBi1_9,4197296.881847137,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,7.668888888888889,267.072946,targeted,NA,NA,NA,NA,NA,42
L-Alanine,211202_Smp_OBi1_1,140765821.96015847,Particulate,1,OBi1_set2,Glucose + NH4,10.64,90.055504,targeted,NA,NA,NA,NA,NA,44
L-Alanine,211202_Smp_OBi1_2,126678036.06237216,Particulate,1,OBi1_set2,Glucose + NH4,10.64,90.055504,targeted,NA,NA,NA,NA,NA,44
L-Alanine,211202_Smp_OBi1_3,146612056.46543595,Particulate,1,OBi1_set2,Glucose + NH4,10.64,90.055504,targeted,NA,NA,NA,NA,NA,44
L-Alanine,211202_Smp_OBi1_4,19986109.59321703,Particulate,1,OBi1_set2,Homarine,10.64,90.055504,targeted,NA,NA,NA,NA,NA,44
L-Alanine,211202_Smp_OBi1_5,20622578.911066696,Particulate,1,OBi1_set2,Homarine,10.64,90.055504,targeted,NA,NA,NA,NA,NA,44
L-Alanine,211202_Smp_OBi1_6,21090449.305275857,Particulate,1,OBi1_set2,Homarine,10.64,90.055504,targeted,NA,NA,NA,NA,NA,44
L-Alanine,211202_Smp_OBi1_7,111447968.89482944,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,10.64,90.055504,targeted,NA,NA,NA,NA,NA,44
L-Alanine,211202_Smp_OBi1_8,114350682.4164128,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,10.64,90.055504,targeted,NA,NA,NA,NA,NA,44
L-Alanine,211202_Smp_OBi1_9,96710356.60102087,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,10.64,90.055504,targeted,NA,NA,NA,NA,NA,44
L-Arginosuccinic acid,211202_Smp_OBi1_1,1133292.481050491,Particulate,1,OBi1_set2,Glucose + NH4,13.131388888888887,291.13046,targeted,NA,NA,NA,NA,NA,46
L-Arginosuccinic acid,211202_Smp_OBi1_2,1267903.5336287937,Particulate,1,OBi1_set2,Glucose + NH4,13.131388888888887,291.13046,targeted,NA,NA,NA,NA,NA,46
L-Arginosuccinic acid,211202_Smp_OBi1_3,1063908.7548445617,Particulate,1,OBi1_set2,Glucose + NH4,13.131388888888887,291.13046,targeted,NA,NA,NA,NA,NA,46
L-Arginosuccinic acid,211202_Smp_OBi1_4,85583.51720230079,Particulate,1,OBi1_set2,Homarine,13.131388888888887,291.13046,targeted,NA,NA,NA,NA,NA,46
L-Arginosuccinic acid,211202_Smp_OBi1_5,95403.0164592086,Particulate,1,OBi1_set2,Homarine,13.131388888888887,291.13046,targeted,NA,NA,NA,NA,NA,46
L-Arginosuccinic acid,211202_Smp_OBi1_6,81804.57994011987,Particulate,1,OBi1_set2,Homarine,13.131388888888887,291.13046,targeted,NA,NA,NA,NA,NA,46
L-Arginosuccinic acid,211202_Smp_OBi1_7,756788.0183681264,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,13.131388888888887,291.13046,targeted,NA,NA,NA,NA,NA,46
L-Arginosuccinic acid,211202_Smp_OBi1_8,775352.4657087048,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,13.131388888888887,291.13046,targeted,NA,NA,NA,NA,NA,46
L-Arginosuccinic acid,211202_Smp_OBi1_9,588121.3663689534,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,13.131388888888887,291.13046,targeted,NA,NA,NA,NA,NA,46
L-Aspartic acid,211202_Smp_OBi1_1,49678812,Particulate,1,OBi1_set2,Glucose + NH4,11.692564102564102,134.045334,targeted,NA,NA,NA,NA,NA,47
L-Aspartic acid,211202_Smp_OBi1_2,50483192,Particulate,1,OBi1_set2,Glucose + NH4,11.692564102564102,134.045334,targeted,NA,NA,NA,NA,NA,47
L-Aspartic acid,211202_Smp_OBi1_3,43244168,Particulate,1,OBi1_set2,Glucose + NH4,11.692564102564102,134.045334,targeted,NA,NA,NA,NA,NA,47
L-Aspartic acid,211202_Smp_OBi1_4,8487434,Particulate,1,OBi1_set2,Homarine,11.692564102564102,134.045334,targeted,NA,NA,NA,NA,NA,47
L-Aspartic acid,211202_Smp_OBi1_5,8748151,Particulate,1,OBi1_set2,Homarine,11.692564102564102,134.045334,targeted,NA,NA,NA,NA,NA,47
L-Aspartic acid,211202_Smp_OBi1_6,8847333,Particulate,1,OBi1_set2,Homarine,11.692564102564102,134.045334,targeted,NA,NA,NA,NA,NA,47
L-Aspartic acid,211202_Smp_OBi1_7,30738808,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,11.692564102564102,134.045334,targeted,NA,NA,NA,NA,NA,47
L-Aspartic acid,211202_Smp_OBi1_8,29656290,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,11.692564102564102,134.045334,targeted,NA,NA,NA,NA,NA,47
L-Aspartic acid,211202_Smp_OBi1_9,27591790,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,11.692564102564102,134.045334,targeted,NA,NA,NA,NA,NA,47
L-Cystathionine,211202_Smp_OBi1_1,153294.79714028063,Particulate,1,OBi1_set2,Glucose + NH4,12.431612903225806,223.075255,targeted,NA,NA,NA,NA,NA,48
L-Cystathionine,211202_Smp_OBi1_2,144810.8827118637,Particulate,1,OBi1_set2,Glucose + NH4,12.431612903225806,223.075255,targeted,NA,NA,NA,NA,NA,48
L-Cystathionine,211202_Smp_OBi1_3,171782.07364167212,Particulate,1,OBi1_set2,Glucose + NH4,12.431612903225806,223.075255,targeted,NA,NA,NA,NA,NA,48
L-Cystathionine,211202_Smp_OBi1_4,NA,Particulate,1,OBi1_set2,Homarine,12.431612903225806,223.075255,targeted,NA,NA,NA,NA,NA,48
L-Cystathionine,211202_Smp_OBi1_5,NA,Particulate,1,OBi1_set2,Homarine,12.431612903225806,223.075255,targeted,NA,NA,NA,NA,NA,48
L-Cystathionine,211202_Smp_OBi1_6,NA,Particulate,1,OBi1_set2,Homarine,12.431612903225806,223.075255,targeted,NA,NA,NA,NA,NA,48
L-Cystathionine,211202_Smp_OBi1_7,89290.2998902258,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,12.431612903225806,223.075255,targeted,NA,NA,NA,NA,NA,48
L-Cystathionine,211202_Smp_OBi1_8,91859.98151621234,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,12.431612903225806,223.075255,targeted,NA,NA,NA,NA,NA,48
L-Cystathionine,211202_Smp_OBi1_9,81281.78122396804,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,12.431612903225806,223.075255,targeted,NA,NA,NA,NA,NA,48
L-Cysteic acid,211202_Smp_OBi1_1,246518,Particulate,-1,OBi1_set2,Glucose + NH4,12.147941176470589,167.996671,targeted,NA,NA,NA,NA,NA,49
L-Cysteic acid,211202_Smp_OBi1_2,302501,Particulate,-1,OBi1_set2,Glucose + NH4,12.147941176470589,167.996671,targeted,NA,NA,NA,NA,NA,49
L-Cysteic acid,211202_Smp_OBi1_3,269134,Particulate,-1,OBi1_set2,Glucose + NH4,12.147941176470589,167.996671,targeted,NA,NA,NA,NA,NA,49
L-Cysteic acid,211202_Smp_OBi1_4,168427,Particulate,-1,OBi1_set2,Homarine,12.147941176470589,167.996671,targeted,NA,NA,NA,NA,NA,49
L-Cysteic acid,211202_Smp_OBi1_5,85731,Particulate,-1,OBi1_set2,Homarine,12.147941176470589,167.996671,targeted,NA,NA,NA,NA,NA,49
L-Cysteic acid,211202_Smp_OBi1_6,61736,Particulate,-1,OBi1_set2,Homarine,12.147941176470589,167.996671,targeted,NA,NA,NA,NA,NA,49
L-Cysteic acid,211202_Smp_OBi1_7,130698,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,12.147941176470589,167.996671,targeted,NA,NA,NA,NA,NA,49
L-Cysteic acid,211202_Smp_OBi1_8,59195,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,12.147941176470589,167.996671,targeted,NA,NA,NA,NA,NA,49
L-Cysteic acid,211202_Smp_OBi1_9,48736,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,12.147941176470589,167.996671,targeted,NA,NA,NA,NA,NA,49
L-Glutamine,211202_Smp_OBi1_1,725744953.8649317,Particulate,1,OBi1_set2,Glucose + NH4,10.754102564102563,147.076968,targeted,NA,NA,NA,NA,NA,52
L-Glutamine,211202_Smp_OBi1_2,681631010.3179001,Particulate,1,OBi1_set2,Glucose + NH4,10.754102564102563,147.076968,targeted,NA,NA,NA,NA,NA,52
L-Glutamine,211202_Smp_OBi1_3,659301919.6379917,Particulate,1,OBi1_set2,Glucose + NH4,10.754102564102563,147.076968,targeted,NA,NA,NA,NA,NA,52
L-Glutamine,211202_Smp_OBi1_4,57330771.98517192,Particulate,1,OBi1_set2,Homarine,10.754102564102563,147.076968,targeted,NA,NA,NA,NA,NA,52
L-Glutamine,211202_Smp_OBi1_5,180501029.3826151,Particulate,1,OBi1_set2,Homarine,10.754102564102563,147.076968,targeted,NA,NA,NA,NA,NA,52
L-Glutamine,211202_Smp_OBi1_6,147195993.5503216,Particulate,1,OBi1_set2,Homarine,10.754102564102563,147.076968,targeted,NA,NA,NA,NA,NA,52
L-Glutamine,211202_Smp_OBi1_7,1988211489.1870265,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,10.754102564102563,147.076968,targeted,NA,NA,NA,NA,NA,52
L-Glutamine,211202_Smp_OBi1_8,2207338457.2291307,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,10.754102564102563,147.076968,targeted,NA,NA,NA,NA,NA,52
L-Glutamine,211202_Smp_OBi1_9,1957531484.493076,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,10.754102564102563,147.076968,targeted,NA,NA,NA,NA,NA,52
L-Methionine,211202_Smp_OBi1_1,27490392,Particulate,1,OBi1_set2,Glucose + NH4,6.917368421052632,150.058876,targeted,NA,NA,NA,NA,NA,58
L-Methionine,211202_Smp_OBi1_2,28766374,Particulate,1,OBi1_set2,Glucose + NH4,6.917368421052632,150.058876,targeted,NA,NA,NA,NA,NA,58
L-Methionine,211202_Smp_OBi1_3,27932634,Particulate,1,OBi1_set2,Glucose + NH4,6.917368421052632,150.058876,targeted,NA,NA,NA,NA,NA,58
L-Methionine,211202_Smp_OBi1_4,10361659,Particulate,1,OBi1_set2,Homarine,6.917368421052632,150.058876,targeted,NA,NA,NA,NA,NA,58
L-Methionine,211202_Smp_OBi1_5,9074712,Particulate,1,OBi1_set2,Homarine,6.917368421052632,150.058876,targeted,NA,NA,NA,NA,NA,58
L-Methionine,211202_Smp_OBi1_6,9413792,Particulate,1,OBi1_set2,Homarine,6.917368421052632,150.058876,targeted,NA,NA,NA,NA,NA,58
L-Methionine,211202_Smp_OBi1_7,20716618,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,6.917368421052632,150.058876,targeted,NA,NA,NA,NA,NA,58
L-Methionine,211202_Smp_OBi1_8,20922208,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,6.917368421052632,150.058876,targeted,NA,NA,NA,NA,NA,58
L-Methionine,211202_Smp_OBi1_9,19157482,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,6.917368421052632,150.058876,targeted,NA,NA,NA,NA,NA,58
L-Methionine S-oxide,211202_Smp_OBi1_1,NA,Particulate,1,OBi1_set2,Glucose + NH4,9.1659375,166.053791,targeted,NA,NA,NA,NA,NA,59
L-Methionine S-oxide,211202_Smp_OBi1_2,NA,Particulate,1,OBi1_set2,Glucose + NH4,9.1659375,166.053791,targeted,NA,NA,NA,NA,NA,59
L-Methionine S-oxide,211202_Smp_OBi1_3,NA,Particulate,1,OBi1_set2,Glucose + NH4,9.1659375,166.053791,targeted,NA,NA,NA,NA,NA,59
L-Methionine S-oxide,211202_Smp_OBi1_4,NA,Particulate,1,OBi1_set2,Homarine,9.1659375,166.053791,targeted,NA,NA,NA,NA,NA,59
L-Methionine S-oxide,211202_Smp_OBi1_5,NA,Particulate,1,OBi1_set2,Homarine,9.1659375,166.053791,targeted,NA,NA,NA,NA,NA,59
L-Methionine S-oxide,211202_Smp_OBi1_6,NA,Particulate,1,OBi1_set2,Homarine,9.1659375,166.053791,targeted,NA,NA,NA,NA,NA,59
L-Methionine S-oxide,211202_Smp_OBi1_7,NA,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,9.1659375,166.053791,targeted,NA,NA,NA,NA,NA,59
L-Methionine S-oxide,211202_Smp_OBi1_8,NA,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,9.1659375,166.053791,targeted,NA,NA,NA,NA,NA,59
L-Methionine S-oxide,211202_Smp_OBi1_9,NA,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,9.1659375,166.053791,targeted,NA,NA,NA,NA,NA,59
L-Serine,211202_Smp_OBi1_1,13119912.342917116,Particulate,1,OBi1_set2,Glucose + NH4,11.126153846153846,106.050419,targeted,NA,NA,NA,NA,NA,62
L-Serine,211202_Smp_OBi1_2,8970411.211130196,Particulate,1,OBi1_set2,Glucose + NH4,11.126153846153846,106.050419,targeted,NA,NA,NA,NA,NA,62
L-Serine,211202_Smp_OBi1_3,12352025.680960745,Particulate,1,OBi1_set2,Glucose + NH4,11.126153846153846,106.050419,targeted,NA,NA,NA,NA,NA,62
L-Serine,211202_Smp_OBi1_4,3597625.0314348717,Particulate,1,OBi1_set2,Homarine,11.126153846153846,106.050419,targeted,NA,NA,NA,NA,NA,62
L-Serine,211202_Smp_OBi1_5,3811183.809148726,Particulate,1,OBi1_set2,Homarine,11.126153846153846,106.050419,targeted,NA,NA,NA,NA,NA,62
L-Serine,211202_Smp_OBi1_6,3358040.144093672,Particulate,1,OBi1_set2,Homarine,11.126153846153846,106.050419,targeted,NA,NA,NA,NA,NA,62
L-Serine,211202_Smp_OBi1_7,9073897.558637464,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,11.126153846153846,106.050419,targeted,NA,NA,NA,NA,NA,62
L-Serine,211202_Smp_OBi1_8,8172021.487353676,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,11.126153846153846,106.050419,targeted,NA,NA,NA,NA,NA,62
L-Serine,211202_Smp_OBi1_9,7732356.733280418,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,11.126153846153846,106.050419,targeted,NA,NA,NA,NA,NA,62
Malic acid,211202_Smp_OBi1_1,80193672,Particulate,-1,OBi1_set2,Glucose + NH4,12.687560975609756,133.0137,targeted,NA,NA,NA,NA,NA,65
Malic acid,211202_Smp_OBi1_2,89435784,Particulate,-1,OBi1_set2,Glucose + NH4,12.687560975609756,133.0137,targeted,NA,NA,NA,NA,NA,65
Malic acid,211202_Smp_OBi1_3,88128864,Particulate,-1,OBi1_set2,Glucose + NH4,12.687560975609756,133.0137,targeted,NA,NA,NA,NA,NA,65
Malic acid,211202_Smp_OBi1_4,44320824,Particulate,-1,OBi1_set2,Homarine,12.687560975609756,133.0137,targeted,NA,NA,NA,NA,NA,65
Malic acid,211202_Smp_OBi1_5,26884548,Particulate,-1,OBi1_set2,Homarine,12.687560975609756,133.0137,targeted,NA,NA,NA,NA,NA,65
Malic acid,211202_Smp_OBi1_6,55143312,Particulate,-1,OBi1_set2,Homarine,12.687560975609756,133.0137,targeted,NA,NA,NA,NA,NA,65
Malic acid,211202_Smp_OBi1_7,80488904,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,12.687560975609756,133.0137,targeted,NA,NA,NA,NA,NA,65
Malic acid,211202_Smp_OBi1_8,92688744,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,12.687560975609756,133.0137,targeted,NA,NA,NA,NA,NA,65
Malic acid,211202_Smp_OBi1_9,77595408,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,12.687560975609756,133.0137,targeted,NA,NA,NA,NA,NA,65
N-Acetyl-D-glucosamine,211202_Smp_OBi1_1,2379574,Particulate,1,OBi1_set2,Glucose + NH4,8.307567567567567,222.097764,targeted,NA,NA,NA,NA,NA,66
N-Acetyl-D-glucosamine,211202_Smp_OBi1_2,2142352,Particulate,1,OBi1_set2,Glucose + NH4,8.307567567567567,222.097764,targeted,NA,NA,NA,NA,NA,66
N-Acetyl-D-glucosamine,211202_Smp_OBi1_3,2257269,Particulate,1,OBi1_set2,Glucose + NH4,8.307567567567567,222.097764,targeted,NA,NA,NA,NA,NA,66
N-Acetyl-D-glucosamine,211202_Smp_OBi1_4,618518,Particulate,1,OBi1_set2,Homarine,8.307567567567567,222.097764,targeted,NA,NA,NA,NA,NA,66
N-Acetyl-D-glucosamine,211202_Smp_OBi1_5,608745,Particulate,1,OBi1_set2,Homarine,8.307567567567567,222.097764,targeted,NA,NA,NA,NA,NA,66
N-Acetyl-D-glucosamine,211202_Smp_OBi1_6,526040,Particulate,1,OBi1_set2,Homarine,8.307567567567567,222.097764,targeted,NA,NA,NA,NA,NA,66
N-Acetyl-D-glucosamine,211202_Smp_OBi1_7,1995437,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,8.307567567567567,222.097764,targeted,NA,NA,NA,NA,NA,66
N-Acetyl-D-glucosamine,211202_Smp_OBi1_8,1899973,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,8.307567567567567,222.097764,targeted,NA,NA,NA,NA,NA,66
N-Acetyl-D-glucosamine,211202_Smp_OBi1_9,2203724,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,8.307567567567567,222.097764,targeted,NA,NA,NA,NA,NA,66
N-Acetyl-L-glutamic acid,211202_Smp_OBi1_1,129755760,Particulate,-1,OBi1_set2,Glucose + NH4,11.25,188.055899,targeted,NA,NA,NA,NA,NA,67
N-Acetyl-L-glutamic acid,211202_Smp_OBi1_2,130319744,Particulate,-1,OBi1_set2,Glucose + NH4,11.25,188.055899,targeted,NA,NA,NA,NA,NA,67
N-Acetyl-L-glutamic acid,211202_Smp_OBi1_3,126733760,Particulate,-1,OBi1_set2,Glucose + NH4,11.25,188.055899,targeted,NA,NA,NA,NA,NA,67
N-Acetyl-L-glutamic acid,211202_Smp_OBi1_4,3628926,Particulate,-1,OBi1_set2,Homarine,11.25,188.055899,targeted,NA,NA,NA,NA,NA,67
N-Acetyl-L-glutamic acid,211202_Smp_OBi1_5,5948816,Particulate,-1,OBi1_set2,Homarine,11.25,188.055899,targeted,NA,NA,NA,NA,NA,67
N-Acetyl-L-glutamic acid,211202_Smp_OBi1_6,4067639,Particulate,-1,OBi1_set2,Homarine,11.25,188.055899,targeted,NA,NA,NA,NA,NA,67
N-Acetyl-L-glutamic acid,211202_Smp_OBi1_7,103714304,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,11.25,188.055899,targeted,NA,NA,NA,NA,NA,67
N-Acetyl-L-glutamic acid,211202_Smp_OBi1_8,110088304,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,11.25,188.055899,targeted,NA,NA,NA,NA,NA,67
N-Acetyl-L-glutamic acid,211202_Smp_OBi1_9,100278992,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,11.25,188.055899,targeted,NA,NA,NA,NA,NA,67
N-Acetylmuramic acid,211202_Smp_OBi1_1,2066117,Particulate,1,OBi1_set2,Glucose + NH4,7.090588235294118,294.118894,targeted,NA,NA,NA,NA,NA,68
N-Acetylmuramic acid,211202_Smp_OBi1_2,2026063,Particulate,1,OBi1_set2,Glucose + NH4,7.090588235294118,294.118894,targeted,NA,NA,NA,NA,NA,68
N-Acetylmuramic acid,211202_Smp_OBi1_3,2164622,Particulate,1,OBi1_set2,Glucose + NH4,7.090588235294118,294.118894,targeted,NA,NA,NA,NA,NA,68
N-Acetylmuramic acid,211202_Smp_OBi1_4,261582,Particulate,1,OBi1_set2,Homarine,7.090588235294118,294.118894,targeted,NA,NA,NA,NA,NA,68
N-Acetylmuramic acid,211202_Smp_OBi1_5,235704,Particulate,1,OBi1_set2,Homarine,7.090588235294118,294.118894,targeted,NA,NA,NA,NA,NA,68
N-Acetylmuramic acid,211202_Smp_OBi1_6,207792,Particulate,1,OBi1_set2,Homarine,7.090588235294118,294.118894,targeted,NA,NA,NA,NA,NA,68
N-Acetylmuramic acid,211202_Smp_OBi1_7,1775095,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,7.090588235294118,294.118894,targeted,NA,NA,NA,NA,NA,68
N-Acetylmuramic acid,211202_Smp_OBi1_8,1640697,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,7.090588235294118,294.118894,targeted,NA,NA,NA,NA,NA,68
N-Acetylmuramic acid,211202_Smp_OBi1_9,2019020,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,7.090588235294118,294.118894,targeted,NA,NA,NA,NA,NA,68
N6-Methyladenine,211202_Smp_OBi1_1,238042.84269528603,Particulate,1,OBi1_set2,Glucose + NH4,3.42325,150.07797,targeted,NA,NA,NA,NA,NA,69
N6-Methyladenine,211202_Smp_OBi1_2,332230.655245255,Particulate,1,OBi1_set2,Glucose + NH4,3.42325,150.07797,targeted,NA,NA,NA,NA,NA,69
N6-Methyladenine,211202_Smp_OBi1_3,341225.95600169187,Particulate,1,OBi1_set2,Glucose + NH4,3.42325,150.07797,targeted,NA,NA,NA,NA,NA,69
N6-Methyladenine,211202_Smp_OBi1_4,145743.27879170628,Particulate,1,OBi1_set2,Homarine,3.42325,150.07797,targeted,NA,NA,NA,NA,NA,69
N6-Methyladenine,211202_Smp_OBi1_5,65037.148722373706,Particulate,1,OBi1_set2,Homarine,3.42325,150.07797,targeted,NA,NA,NA,NA,NA,69
N6-Methyladenine,211202_Smp_OBi1_6,115860.24377353788,Particulate,1,OBi1_set2,Homarine,3.42325,150.07797,targeted,NA,NA,NA,NA,NA,69
N6-Methyladenine,211202_Smp_OBi1_7,262639.5639468096,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,3.42325,150.07797,targeted,NA,NA,NA,NA,NA,69
N6-Methyladenine,211202_Smp_OBi1_8,312585.5373660835,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,3.42325,150.07797,targeted,NA,NA,NA,NA,NA,69
N6-Methyladenine,211202_Smp_OBi1_9,196629.0453829455,Particulate,1,OBi1_set2,Glucose + NH4 + Homarine,3.42325,150.07797,targeted,NA,NA,NA,NA,NA,69
NAD,211202_Smp_OBi1_1,8081089.876600362,Particulate,-1,OBi1_set2,Glucose + NH4,11.105555555555556,662.101304,targeted,NA,NA,NA,NA,NA,70
NAD,211202_Smp_OBi1_2,7844841.360040998,Particulate,-1,OBi1_set2,Glucose + NH4,11.105555555555556,662.101304,targeted,NA,NA,NA,NA,NA,70
NAD,211202_Smp_OBi1_3,6209987.287955824,Particulate,-1,OBi1_set2,Glucose + NH4,11.105555555555556,662.101304,targeted,NA,NA,NA,NA,NA,70
NAD,211202_Smp_OBi1_4,46840.79575156759,Particulate,-1,OBi1_set2,Homarine,11.105555555555556,662.101304,targeted,NA,NA,NA,NA,NA,70
NAD,211202_Smp_OBi1_5,6118540.803263701,Particulate,-1,OBi1_set2,Homarine,11.105555555555556,662.101304,targeted,NA,NA,NA,NA,NA,70
NAD,211202_Smp_OBi1_6,3840738.3664765754,Particulate,-1,OBi1_set2,Homarine,11.105555555555556,662.101304,targeted,NA,NA,NA,NA,NA,70
NAD,211202_Smp_OBi1_7,4960045.846833011,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,11.105555555555556,662.101304,targeted,NA,NA,NA,NA,NA,70
NAD,211202_Smp_OBi1_8,8238369.653393901,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,11.105555555555556,662.101304,targeted,NA,NA,NA,NA,NA,70
NAD,211202_Smp_OBi1_9,5026421.0328660775,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,11.105555555555556,662.101304,targeted,NA,NA,NA,NA,NA,70
